Significant,-log10(p-value),Difference,Gene Name,Number Of Imputations,XIC S03,XIC S03bis,XIC S04,XIC S05,XIC S06,XIC S06bis,XIC S07,XIC S07bis,XIC S08,XIC S09,XIC S10,XIC S11,XIC S11bis,XIC S12,XIC S12bis,XIC S13,XIC S14,XIC S15
,0.007537509,0.003354788,Fbl,0,1.069947243,1.030292511,0.418924332,1.185884476,1.013929367,1.089136124,1.096256256,0.891322136,0.625301361,0.819919586,0.971453667,0.86903286,1.073326111,1.180272102,1.118899345,0.838581085,1.250986099,0.799345016
,0.510210424,-0.333655792,Fblim1,8,-3.20502758,-2.593336105,-3.579910994,-2.91783905,-3.005828857,-4.207942963,-3.461168766,-3.670535326,-2.593603134,-3.705050945,-3.209659576,-3.350069284,-3.636203527,-1.062874794,-1.637509346,-3.054502487,-2.445156097,-3.441928148
,0.013087669,0.007584946,Fbln1,0,-0.438183784,0.338871002,-0.705942154,0.27567482,-0.302358627,-0.16110611,-0.237148285,-0.114672661,0.028146744,0.015668869,-0.102200508,-0.002886772,0.339813232,-0.13296032,0.065260887,0.081775665,-0.201248169,0.180490494
,0.051959056,0.105043922,Fbln2,0,-1.24667263,-0.628602982,-1.811903,0.738126755,-1.291519165,1.853187561,-1.70277977,-1.140576363,-0.323913574,-0.834201813,-0.985730171,-0.980084419,0.279455185,-1.154795647,-1.000777245,-0.762260437,-0.878705978,-1.238922119
,0.078447657,0.064112016,Fbln5,0,2.439263344,3.002565384,2.298555374,2.903766632,2.688249588,2.733472824,2.496810913,2.471112251,2.047189713,3.767393112,2.871819496,2.943390846,3.104148865,3.01163578,3.086684227,2.234128952,2.775629044,3.069368362
,1.561620794,0.606026479,S100a4,0,3.439425468,4.086034775,3.795583725,4.68447876,4.969070435,4.729078293,4.529527664,4.169316292,4.784172058,4.556772232,4.513913155,4.13049221,3.999383926,4.552176476,4.502747536,4.651483536,4.673892975,4.581794739
,0.922011938,0.340415716,Fbxl15,0,-0.562268257,-0.514122009,-1.125671387,-0.864778519,-1.015808105,-0.163606644,-0.074304581,-0.439335823,-0.601371765,-0.531188965,-0.158444405,-0.355002403,-0.744920731,-0.516879082,-0.112837791,-0.882566452,-0.55670166,0.0515728
,1.32619553,0.576436417,Ank1,0,-0.775927544,-0.7648983,-1.535074234,-0.743757248,-0.368524551,-0.384620667,0.0854702,0.199643135,-0.903078079,-0.765619278,-0.512616158,-0.67245388,-0.777902603,-0.78819561,-0.817345619,-0.225322723,-0.541126251,-0.46105957
,0.01349599,-0.008962325,Fbxo2,0,4.181693077,4.333995819,3.400272369,4.477273941,4.400909424,4.342514038,3.890453339,3.942238808,4.189886093,3.608551025,4.250872612,4.134222984,4.094762802,4.164221764,4.272809029,4.042285919,4.293756485,4.537509918
,0.338386193,-0.145804848,Fbxo22,1,-0.934012413,-0.696382523,-0.69962883,-0.958688736,-0.954990387,-1.152961731,-0.64846611,-0.806210518,-1.528287888,-1.190998077,-0.493966103,-1.476256371,-1.005418777,-1.103312492,-0.67970562,-3.536790848,-1.162630081,-0.374403
,0.037655078,-0.059949602,Fbxo3,3,-2.865023613,-0.627975464,-0.586585999,-1.350248337,-1.569307327,-0.932172775,-1.704906464,-1.045765877,-0.793325424,-3.021789312,-0.854588509,-1.155581474,-1.32466507,-0.762785912,-0.668868065,-0.72552681,-3.826444864,-0.858959198
,0.019483024,0.007074458,Fbxo6,0,-0.588042259,-0.92640686,-0.807361603,-0.467874527,-0.66021347,-0.694292068,-0.385936737,-0.796942711,-0.553218842,-1.01276207,-0.72906208,-0.947770119,-0.340024948,-0.056067467,-0.519900322,-0.893815994,-0.828292847,-0.919651031
,0.309304119,-0.08946647,Fbxo7,0,-0.933913231,-0.720701218,-1.123838425,-0.598976135,-1.060911179,-0.79050827,-1.230007172,-0.826079369,-0.70309639,-0.928422928,-0.997740746,-0.672179222,-0.986810684,-0.566100121,-0.831036568,-0.979824066,-0.694944382,-0.739053726
,0.756946263,-0.386729206,Fbxw17,0,-3.192803383,-3.035087585,-3.422332764,-3.979883194,-4.467672348,-3.902208328,-4.008842468,-3.452656746,-3.644075394,-3.161178589,-3.923157692,-4.491303444,-3.644477844,-4.335059166,-3.837527275,-4.453046799,-4.008592606,-3.250888824
,0.206884091,0.292042664,Fcgr2,1,-1.531399727,-1.534423828,-4.258461952,-1.319358826,-1.852584839,-2.343219757,-2.56867981,-1.946505547,-1.879083633,-1.069606781,-1.422398567,-1.734883308,-1.782857895,-1.415106773,-1.917487144,-1.226215363,-0.817867279,-3.426624298
,0.295183072,0.181880168,Fcgrt,0,-0.890089989,-0.677127838,-1.086011887,-0.333837509,-0.417982101,-0.691246033,-0.530378342,-0.143921852,-0.567914963,-1.48938179,-0.113381386,-0.19860363,-0.271764755,0.015425682,0.056540489,-1.0542202,0.012784958,-0.81067276
,0.348821503,0.335480009,Fcho2,2,-2.662129402,-1.578676224,-3.517940521,-1.51871109,-1.92537117,-1.487674713,-1.818189621,-1.982983589,-2.089254379,-2.952629328,-1.631087303,-1.48032856,-1.570892334,-1.436858177,-1.401965141,-1.277132034,-2.145431519,-2.1471138
,0.161459018,-0.05011051,Fdps,0,2.193816185,2.474420547,2.093069077,2.198003769,2.288331985,2.434604645,2.132862091,1.802063942,2.096681595,2.344572067,2.228901863,2.209757805,2.2239151,2.241986275,2.355225563,2.112041473,2.130029678,2.086904526
,0.423079291,0.334660326,Fdx2,1,-1.8335886,-2.291589737,-3.585310936,-2.075630188,-2.343288422,-2.562973022,-1.631828308,-1.500418663,-1.876483917,-2.532312393,-2.335782051,-2.59770298,-2.715709686,-2.378460884,-1.979432106,-1.535135269,-2.103528976,-2.505361557
,0.958585088,-0.260872671,Fdxr,0,-2.75316906,-2.321901321,-2.756893158,-2.145368576,-2.696739197,-3.015779495,-2.639080048,-2.488842964,-2.951931,-2.663368225,-2.830698967,-2.785386086,-2.671764374,-2.728291512,-2.277655602,-2.772218704,-2.308879852,-2.919984818
,0.273233385,0.129531894,Fech,0,0.420331001,0.981960297,0.216985703,0.769212723,0.757024765,0.716362,0.836997986,1.18931675,0.613685608,0.16557312,0.807620049,0.901982307,0.845001221,0.865571022,0.918192863,0.612697601,0.809394836,0.794240952
,0.070805304,-0.069683313,Fermt2,0,2.378048897,3.11689949,1.825181961,2.918571472,2.805948257,2.841165543,2.505197525,2.715449333,2.576511383,1.240753174,2.744919777,2.558106422,2.857194901,2.687411308,2.919465065,2.151660919,2.669557571,2.791227341
,0.047993243,0.039053474,Fetub,0,1.780413628,2.881752014,1.410057068,2.762470245,2.057462692,2.069482803,2.143386841,2.449835777,2.688751221,2.164964676,2.16020298,2.186026573,2.368877411,2.471426964,2.638449669,2.926948547,2.420125961,2.289325714
,0.28370746,0.232581036,Fez1,0,-1.982085228,-1.943809509,-3.537384033,-2.517196655,-2.49896431,-2.074028015,-2.887924194,-2.306036949,-1.761688232,-2.577150345,-1.731972694,-2.261874199,-2.205684662,-2.694205284,-1.949660301,-1.775957108,-2.648981094,-2.050750732
,1.012789305,0.98373247,Fez2,10,-3.666516781,-5.045316219,-2.576177359,-3.09685421,-2.332962036,-3.402473688,-2.732746124,-2.70194149,-2.743263483,-3.17889142,-1.19510746,-2.395119667,-3.755408049,-1.586033821,-1.981995583,-4.769292831,-2.279378891,-1.863571167
,2.045095427,0.573123353,Tpd52l2,0,-0.037568092,-0.135147095,-0.205984116,0.37931633,0.72851944,0.616651535,0.662281036,0.623929024,0.86794281,-0.021781921,0.535401344,0.766177177,0.918172836,0.847535133,0.935881615,0.93132019,0.650241852,0.472204208
,0.404725332,-0.16194708,Fgb,0,2.503085136,2.616241455,2.718639374,3.160879135,2.392774582,2.118209839,2.714708328,2.791615486,2.719863892,2.959228516,2.417948723,2.47298336,2.391908646,3.018488884,2.729462624,2.547510147,2.857017517,2.053150177
,0.007823462,-0.005019018,Fgf1,0,2.861397743,3.263397217,3.395874023,4.015556335,3.662582397,3.340101242,3.687131882,3.111102104,3.345199585,3.006206512,3.500937462,3.436141014,3.321987152,3.616377831,3.134531975,3.475923538,3.346105576,4.311096191
,0.306822583,0.847218471,Fgf2,4,-3.861127615,-0.146087646,-4.350813389,-0.559911728,0.094923019,-3.726789713,-0.696113586,-0.710526466,-0.153316498,-4.028481483,-0.455561638,-0.266581535,-0.991176605,0.020680428,-0.705521584,-0.53433609,-0.430149078,-0.757009506
,0.304733043,-0.121470145,Fgg,0,2.043990135,2.139818192,2.163417816,2.829681396,1.766891479,2.050930023,2.281242371,2.339547157,2.419620514,2.161977768,2.189087868,2.010109901,2.268779755,2.542077065,2.719555855,2.082300186,2.29045105,1.652667999
,0.431112947,0.251633678,Fh,0,3.116101265,3.199897766,2.883781433,2.942611694,3.230163574,3.027492523,4.053331375,3.955853462,3.066562653,2.916658401,2.760560036,3.11389637,2.876665115,3.143153191,3.090689659,2.923963547,2.907972336,2.836704254
,0.959642554,-0.264296498,Fhip2a,0,-1.080965996,-1.18781662,-0.895675659,-0.781169891,-1.029375076,-1.518779755,-1.19470787,-1.683436394,-1.267343521,-1.032979965,-1.028302193,-1.495991707,-1.353450775,-1.815657616,-1.396536827,-0.882574081,-1.334079742,-0.925197601
,2.862340351,0.552703687,Snrpd2,0,-0.227536201,-0.252946854,-0.788930893,-0.521812439,0.288385391,0.127073288,0.281370163,0.117941856,0.058502197,-0.057611465,-0.081381798,0.121682167,0.054058075,0.559821129,-0.091519356,0.458848953,-0.50353241,0.214492798
,0.452413619,0.450107745,Fhl1,0,1.626267433,2.413961411,0.998901367,2.236265182,2.061817169,2.014652252,3.203001022,3.451952934,2.046766281,1.285852432,1.81865406,2.09231472,2.329185486,2.097973824,2.085639,2.070226669,2.277957916,1.672410965
,0.088287534,-0.11275638,Fhl2,2,-1.510632515,-3.771488905,-1.693120956,-1.541355133,-2.075475693,-1.698261261,-3.157539368,-2.608775139,-1.867933273,-2.096456528,-2.18889904,-1.263495445,-1.737253189,-1.635985374,-2.68616581,-3.575011253,-2.104413986,-2.189350128
,0.474088506,0.479899917,Fhl3,0,-1.960982323,-2.623441696,-2.238088608,-1.43608284,-1.651111603,-1.957092285,-0.005348206,-0.948267937,-1.82299614,-2.169223785,-2.53920269,-1.849835396,-2.187482834,-1.565848351,-2.084393501,-1.678865433,-1.645645142,-1.298166275
,0.495831199,0.24221955,Fhod1,0,-1.637875557,-1.656204224,-1.637205124,-1.591941833,-2.075906754,-1.129753113,-0.708452225,-1.205464363,-1.641702652,-1.69288826,-1.265942574,-1.337548256,-1.55437088,-1.302048683,-1.351004601,-2.197128296,-1.690036774,-1.575555801
,0.311970577,0.541010746,Fibp,10,-4.429943562,-2.681232691,-2.801760197,-1.427593231,-1.607128143,-1.432861328,-2.224849701,-1.968062401,-4.105803967,-3.707903862,-1.012242317,-1.671753883,-3.041360855,-3.726205111,-3.971288681,-4.22320509,-2.548872948,-1.335170746
,0.262044202,0.52097261,Filip1,2,-1.824168205,-0.356992722,-4.700599194,-0.246038437,-0.772361755,-0.627105713,-0.933023453,-0.901444435,-2.679023504,-1.458885193,-1.454995155,-1.037522316,-0.413482666,-0.583140373,-0.915488243,-1.462366104,-1.232845306,-0.921237946
,1.448374936,0.547830684,Pmpcb,0,-1.482161522,-1.545038223,-1.675350189,-2.239845276,-1.567367554,-1.615159988,-0.762792587,-0.757515907,-0.98009491,-1.336368561,-1.295077324,-1.259772301,-1.421163559,-1.111899376,-1.221167564,-1.501340866,-1.409059525,-1.294654846
,0.476714668,-0.218510662,Fkbp15,0,-1.393626213,-1.305702209,-1.164306641,-1.660020828,-1.63261795,-1.222948074,-1.562465668,-1.545433998,-1.751752853,-2.335096359,-1.145657539,-2.257445335,-1.302553177,-1.368889809,-1.271363258,-1.006216049,-1.241077423,-1.414295197
,0.234823136,-0.053644146,Fkbp1a,0,5.515076637,5.679195404,5.233636856,5.432214737,5.397420883,5.488550186,5.183439255,5.474131584,5.594802856,5.388088226,5.353274345,5.404494286,5.448863983,5.463274956,5.52603054,5.757493973,5.159702301,5.39691925
,0.049737668,0.020876237,Fkbp1b,0,2.172017097,1.979253769,1.644792557,1.623111725,2.315313339,1.826953888,1.830543518,1.569895744,1.911365509,1.820428848,1.855189323,2.134392738,1.784263611,2.058974266,1.817622185,2.092237473,1.933214188,1.875743866
,0.438451259,0.18206736,Fkbp2,0,2.027255058,2.563934326,2.498258591,2.836685181,3.066501617,2.718593597,2.60401535,2.594622612,2.555702209,2.176902771,2.928866386,2.753781319,3.153728485,2.803780556,2.961182594,2.899442673,2.828975677,2.548402786
,0.506393891,0.296833345,Fkbp3,0,1.519150734,2.309240341,1.966058731,2.148300171,2.516107559,2.532442093,2.485044479,2.698742867,2.22079277,1.247114182,2.277401924,2.580849648,2.459789276,2.232142448,2.698555946,2.461769104,2.062150955,2.193134308
,0.285991136,0.154250315,Fkbp4,0,1.160363197,1.442481995,0.332502365,1.109994888,1.541416168,1.014986038,1.498592377,1.097533226,1.03358078,0.701541901,1.271450996,1.490893364,1.095153809,1.600316048,1.275464058,0.952205658,1.037193298,1.185712814
,0.928019988,-0.314973593,Fkbp5,0,0.305781364,0.099994659,0.005626678,-0.158672333,-0.481836319,-0.551382065,-0.414434433,-0.304692268,0.146354675,0.280618668,-0.43716526,-0.710812569,-0.441631317,-0.403622627,-0.099312782,0.140018463,-0.268867493,-0.286478043
,0.888257893,-0.513062716,Fkbp9,0,-0.048800468,0.442180634,1.400455475,0.432632446,-0.260354996,0.041824341,-0.430894852,-0.315123558,0.496730804,0.677743912,0.094954491,-0.286135674,-0.415790558,-0.015387535,-0.051301003,0.458509445,0.398042679,-0.069688797
,0.731311018,0.790683133,Flad1,2,-2.56241703,-4.26009655,-3.083648682,-2.27598381,-1.69776535,-1.620056152,-1.566623688,-1.802924156,-4.020362854,-2.499181747,-2.577059746,-2.136620522,-1.87931633,-1.601294518,-1.273591042,-1.826749802,-2.164871216,-1.737548828
,0.327993955,0.56858497,Flg2,5,-3.749258041,-1.003616333,-3.414586544,-1.244916916,-1.802927017,-1.443548203,-1.121143341,-1.706185341,-2.786744118,-3.446458578,-0.184559822,0.64312458,0.569145203,0.946200371,-0.214283943,-3.787239075,-0.524972916,-0.898674011
,0.262760164,-0.128138508,Flii,0,-0.309329033,-0.369745255,-1.023777008,-0.754076004,-0.563762665,-0.302167892,-0.995384216,-0.586987495,-1.051065445,-1.152130127,-0.54509449,-0.584605217,-0.518951416,-0.7410326,-0.48080349,-0.962392807,-1.075792313,-0.591281891
,0.317372861,-0.097063507,Flna,0,3.03766346,2.99382782,2.973428726,3.215053558,2.953697205,2.960800171,2.594003677,2.769135475,3.178571701,3.338813782,2.910487175,3.563509941,3.54486084,3.385336876,3.395478249,2.883401871,3.37471962,2.953683853
,0.041870325,-0.011932407,Flnb,0,3.776707649,3.676063538,3.490571976,3.771934509,3.747116089,3.810850143,3.661867142,3.546034813,3.377218246,3.632837296,3.892285347,3.724440575,3.815584183,3.913901329,3.844330788,3.424848557,3.898771286,3.893878937
,0.406252468,0.658211878,Flnc,0,0.930661201,1.288482666,1.352825165,1.051490784,0.887859344,1.016813278,3.80954361,3.969359398,0.763774872,1.056276321,1.194911003,1.016438484,1.254180908,1.213906288,1.40418148,1.145902634,1.589492798,1.129558563
,0.044600947,0.012806722,Flot1,0,2.696772575,2.846342087,2.66932869,2.69310379,3.053846359,2.84679985,2.633750916,2.557425499,2.629766464,2.569065094,2.883700371,2.956311226,2.790559769,2.913010597,2.762274742,2.622224808,2.706672668,2.79458046
,1.273751167,-0.236981767,Flot2,0,1.796780586,1.882555008,2.238265991,2.123125076,1.72174263,1.862541199,1.556152344,1.686833382,1.688739777,1.947763443,1.948626518,1.736559868,1.955192566,1.812188148,1.679549217,1.971857071,1.603212357,1.713479996
,0.975775669,0.856577746,Fmn2,1,-1.613049507,-0.745437622,-3.481398344,-0.899316788,-0.754590988,-0.53364563,-0.724584579,-1.101353645,-1.188680649,-1.018514633,-0.476189613,-0.776768684,-0.791830063,-0.990324974,-1.141232491,-1.35676384,-0.860004425,-0.736377716
,0.82357686,1.005341802,Fmnl1,1,-3.07538414,-0.340831757,-0.448440552,-0.571489334,0.581668854,0.677434921,0.284812927,-0.352530479,-0.3391819,-1.759981155,0.18191433,0.634392738,-0.019002914,0.560816765,0.112921715,-0.041046143,0.181770325,0.494480133
,0.263560669,0.112784011,Fmnl2,0,1.767542839,1.799219131,1.044231415,1.597518921,1.948553085,1.816469193,1.774627686,1.603856087,1.379863739,1.292430878,1.838583946,1.842366219,1.856269836,1.787070274,1.55542469,1.565006256,1.587779999,1.978460312
,0.144650456,-0.107899972,Fmo1,0,-0.081974983,0.172771454,-1.106573105,0.54092598,-0.42947197,0.170608521,-0.473363876,-0.060793877,0.008750916,-0.424470901,-0.377547264,-0.122315407,0.558135986,0.720139503,0.711340904,-0.332529068,0.238483429,-0.499855042
,0.06950165,-0.020648582,Fmo2,0,-0.124146461,-0.046022415,-0.54322052,-0.052690506,-0.186727524,-0.046430588,-0.347770691,-0.330899239,-0.061851501,-0.325376511,-0.186123848,-0.006024361,0.315843582,0.316840172,0.521094322,-0.46726799,-0.187074661,0.008768082
,0.1232175,-0.087022815,Fmo5,0,-1.2379179,-1.916330338,-2.794239044,-1.491882324,-1.806680679,-1.796554565,-1.920862198,-2.007597923,-1.977359772,-2.356891632,-1.763859749,-1.451598167,-1.792873383,-1.866036415,-1.701952934,-1.989887238,-1.606542587,-1.962184906
,0.634787436,-0.429726226,Fmod,0,2.056851387,2.999464035,2.691051483,3.405815125,2.702419281,2.753917694,1.362134933,2.013920784,2.426338196,2.812572479,2.438681602,2.607489586,2.786209106,2.799309731,2.953148842,2.424131393,2.878074646,3.233917236
,0.29450964,0.144106831,Fn1,0,1.445710182,2.078819275,1.381465912,2.212591171,2.028888702,1.888751984,1.824571609,1.89265728,1.928636551,1.489068985,2.41369915,2.229500771,2.273141861,2.028006554,2.141272545,1.699331284,2.656839371,1.793182373
,0.744824498,0.783286163,Fn3krp,7,-4.145002842,-2.510749817,-2.734165192,-3.758675098,-0.980157852,-3.294864655,-2.269155502,-3.513354301,-1.900068283,-3.130666494,-2.438767433,-2.105534554,-1.690877914,-1.673766136,-2.574601173,-1.840154648,-2.874675274,-3.270521164
,0.063750624,-0.037160635,Fnbp1,0,1.158978462,1.456233978,0.888729095,0.563844681,1.138038635,1.286827087,0.403236389,0.868506432,0.87179184,0.994728088,1.295372963,1.26557827,1.128761292,0.970700264,1.275715828,1.080537796,0.789964676,1.257055283
,0.323571521,0.583191829,Fndc1,1,-3.692328691,-1.944061279,-4.818094254,-2.210920334,-2.234506607,-1.699409485,-2.241348267,-3.441399574,-1.967292786,-4.917537689,-1.580620766,-1.929833412,-1.054649353,-1.440087318,-1.676680565,-1.693090439,-2.017774582,-1.831430435
,0.281419408,0.339708907,Fnta,0,0.820494652,0.513715744,0.743812561,1.263156891,1.703918457,1.344049454,1.613595963,1.32338047,1.656671524,-1.008110046,1.591521263,1.532519341,1.559926987,1.744976997,1.573056221,1.465969086,1.41591835,1.581207275
,1.114654019,0.498964071,Fntb,0,0.461697578,-0.375524521,1.008079529,0.279130936,1.231895447,0.606287003,0.837039948,1.103066444,0.422359467,0.844907761,0.850613594,1.032216072,0.835147858,1.248898506,1.042862892,-0.149412155,0.59781456,1.359268188
,0.112186636,0.289008345,Folh1,6,-3.368979454,-0.96562767,-3.6215868,-0.931615829,-0.309738159,-0.726301193,-3.525655508,-1.101063728,-3.90592742,-3.357429504,-0.604493141,-0.215952873,-0.693658829,-0.747469902,-0.795119286,-3.214179754,0.147041321,0.015542984
,0.213823864,0.29255913,Folr2,2,-4.055417061,-2.934494019,-4.060168743,-3.681257248,-3.689085007,-3.056705475,-5.487037659,-2.903594017,-2.345966339,-2.838592529,-3.410944939,-3.452027321,-3.570512772,-2.78713131,-2.502745628,-2.700468063,-2.871450424,-3.880702972
,0.295093123,0.822773261,Frg1,10,-4.096214294,-3.84508729,-3.280699253,-1.345859528,-1.284593582,-2.758112431,-4.036527634,-3.301055908,-3.656389475,-3.330868244,2.13320446,-1.662852287,-4.268018723,-3.161729574,0.654540062,2.341754913,-3.102970123,0.798204422
,0.127207077,0.225887205,Frmd4a,7,-2.072035789,-3.804860115,-2.528070211,-1.437486649,-1.990314484,-0.755939484,-2.119394302,-3.782289743,-1.768224716,-3.689381599,-1.537537575,-2.977248192,-3.570461988,-1.87652874,-3.694056511,-1.431873322,-4.357544899,-1.548107147
,1.258734578,0.500638519,Frmd8,0,0.475031853,1.573783875,1.374385834,1.831996918,1.915971756,1.988603592,1.794229507,1.681620598,1.632371902,1.691301346,1.996968269,1.472685814,1.642641068,1.498045921,1.700045586,1.747562408,2.12370491,2.071926117
,0.027349956,0.032320576,Fry,7,-3.307236671,-3.596751928,-3.604330063,-3.450870514,-3.350111008,-3.439365387,-4.620336056,-3.129685402,-4.374854565,-2.357317686,-2.930666924,-4.085059166,-3.188709259,-3.353003502,-3.311722755,-2.600949287,-2.838827133,-3.405912399
,0.06909784,-0.027970621,Fryl,0,-0.615632057,-0.025348663,-0.240976334,-0.087080002,-0.117631912,-0.045362473,-0.508800507,-0.154259682,-0.550104141,-0.429290771,-0.086159706,-0.205801964,-0.204738617,-0.428477287,-0.005394936,-0.149061203,-0.213476181,-0.12052536
,0.024623713,0.015320131,Frzb,0,-2.602871895,-2.183698654,-2.694599152,-2.318756104,-2.049623489,-2.839673996,-2.153446198,-2.583413124,-3.031263351,-2.247011185,-2.138197899,-2.781123161,-2.036331177,-2.642785072,-2.169394493,-2.111688614,-2.549747467,-1.750322342
